Price,Square,District,Parking,Drying yard,AC,Water heater,Washing machine,TV,Fridge,Kitchen,Elevator,Bed
3700000,35,10,1,0,1,0,0,0,0,1,0,0
5500000,25,Tan Binh,1,0,1,1,0,0,1,1,1,0
3100000,20,Go Vap,1,1,0,0,1,0,0,1,0,0
3000000,22,5,1,0,0,0,0,0,0,0,0,0
3500000,25,12,1,1,1,0,0,0,1,1,1,1
6000000,25,Thu Duc,1,0,0,0,0,0,0,0,0,0
3500000,25,Go Vap,1,0,1,0,0,0,1,0,0,1
3700000,20,Go Vap,1,0,0,0,0,0,0,0,0,0
5300000,25,Go Vap,0,0,1,1,0,0,1,0,1,1
2400000,22,Tan Phu,1,0,0,0,0,0,0,1,0,0
4500000,20,2,0,0,0,0,0,0,0,0,0,0
5000000,20,10,1,0,0,0,0,0,0,0,0,0
7000000,35,Binh Thanh,1,0,0,0,1,0,1,1,0,1
4000000,20,7,1,0,1,0,1,0,1,1,1,1
1500000,24.2,Nha Be,0,0,0,0,0,0,0,0,0,0
2700000,20,Go Vap,0,1,0,0,0,0,0,0,0,0
3000000,25,10,0,1,0,0,0,0,0,0,0,0
5000000,25,7,1,0,0,0,0,0,0,0,1,0
3800000,16,Go Vap,1,0,0,1,1,0,1,1,0,0
4700000,25,10,1,0,1,0,0,1,0,1,0,1
4300000,20,3,1,0,1,0,0,0,0,0,0,1
1800000,18,Tan Binh,0,0,0,0,0,0,0,0,0,0
5000000,30,5,1,1,1,0,1,1,0,1,0,1
5000000,45,Go Vap,1,0,0,1,0,0,0,1,0,0
4500000,25,Tay Ho,0,0,1,0,1,0,0,1,1,1
4600000,38,Go Vap,1,0,1,1,1,0,0,1,0,0
3400000,35,12,1,1,1,0,0,0,0,1,0,1
5000000,20,11,0,0,0,0,0,0,0,0,0,0
4500000,30,Hoan Kiem,0,0,0,0,0,0,0,0,0,0
1330000,30,Go Vap,1,0,0,0,0,0,0,0,0,0
1600000,25,Tan Phu,1,1,1,0,1,0,1,1,0,1
5000000,20,3,1,0,0,0,0,0,0,1,1,0
1579000,70,Hai Ba Trung,1,0,1,1,1,0,0,1,0,1
2000000,15,Nha Be,0,0,0,0,0,0,0,1,0,0
2500000,15,10,0,1,1,0,0,0,0,0,0,0
3800000,25,10,0,0,1,0,0,1,0,0,0,0
3000000,25,Tan Binh,1,0,1,0,0,0,0,0,0,0
3900000,25,9,1,0,1,1,1,0,0,0,0,1
4200000,30,9,1,0,1,1,1,0,0,0,0,1
2300000,20,12,1,0,0,0,0,0,0,0,0,0
3400000,25,Binh Tan,1,0,0,0,0,0,0,0,0,0
3000000,25,Go Vap,1,0,0,0,0,0,0,1,0,0
3000000,20,10,1,0,1,1,0,0,1,1,0,0
5500000,25,Go Vap,1,0,0,0,0,0,0,0,0,0
4000000,30,7,1,0,0,0,1,0,1,1,0,1
4500000,30,Tan Binh,1,0,1,1,0,0,0,1,0,1
3200000,25,Go Vap,1,0,0,0,0,0,0,0,0,1
3000000,20,Binh Thanh,1,0,0,0,0,0,0,0,0,0
6000000,32,9,1,0,1,0,0,1,0,1,0,1
2300000,55,Di An,1,0,1,0,1,0,1,1,0,0
4000000,24,Thu Duc,1,0,1,1,0,0,1,1,0,1
5000000,25,10,1,0,1,0,1,0,1,1,1,0
5900000,35,Binh Thanh,1,0,0,0,1,0,0,0,0,0
2900000,25,Tan Phu,1,1,1,0,1,0,1,0,0,0
4250000,27,Bac Tu Liem,1,0,0,0,1,0,0,0,1,0
3850000,23,Nam Tu Liem,1,0,0,1,0,0,1,1,0,1
5700000,36,Binh Thanh,0,0,1,1,0,1,1,1,0,0
5300000,26,5,0,0,1,1,0,1,1,1,0,0
5000000,55,Tan Phu,0,1,0,0,0,0,0,0,0,0
2000000,25,Go Vap,1,0,0,0,0,0,0,0,0,0
4000000,40,10,1,0,1,0,0,0,0,1,0,0
2000000,20,5,0,0,0,0,0,0,0,0,0,0
4500000,25,Phu Nhuan,1,0,1,0,0,0,1,1,0,0
5400000,35,Binh Thanh,0,0,0,0,1,1,0,0,0,0
3800000,20,7,1,0,1,1,1,0,0,1,1,1
3800000,30,Tan Phu,1,0,0,0,0,0,0,0,0,0
5000000,30,Go Vap,1,0,1,0,0,0,1,1,0,0
2400000,20,Go Vap,1,0,0,0,0,0,0,1,1,0
3400000,25,12,1,0,1,0,1,0,0,1,0,0
1500000,30,2,1,0,0,0,1,1,1,1,0,1
3200000,20,2,1,0,0,0,0,0,0,1,0,0
1600000,10,Binh Thanh,1,0,1,0,0,0,0,0,0,0
1700000,8,10,0,0,1,0,1,0,1,1,0,0
4500000,35,2,1,0,0,0,0,0,0,0,0,0
4600000,30,2,0,0,0,0,0,0,0,0,0,0
1700000,15,Binh Tan,1,1,0,0,0,1,0,0,1,0
1500000,45,Tan Phu,1,1,1,0,1,0,1,1,0,1
1500000,45,Tan Phu,1,1,1,0,1,0,1,1,0,1
7499000,28,10,1,0,1,0,1,0,1,0,0,1
4000000,30,Phu Nhuan,1,0,1,0,1,0,0,1,0,1
2200000,15,Thanh Xuan,1,0,1,1,0,0,0,1,0,0
1000000,15,Hai Chau,0,0,0,0,0,0,0,0,0,0
2600000,20,Go Vap,1,0,0,0,0,0,0,0,0,0
4200000,27,7,1,0,1,0,0,0,0,1,0,1
2800000,40,8,1,1,1,0,0,0,0,1,0,0
7300000,35,Dong Da,1,1,1,1,1,0,1,1,1,1
3000000,20,12,1,0,1,0,1,0,0,1,0,0
2700000,30,Binh Tan,1,0,0,0,0,0,0,1,0,1
2500000,15,9,1,1,0,0,0,0,0,0,1,0
3500000,35,12,1,1,1,0,1,0,0,1,0,0
2800000,22,12,1,0,0,0,1,0,0,1,0,0
3600000,35,Thanh Xuan,1,0,1,1,1,0,1,1,0,0
2700000,23,12,1,0,0,0,1,0,0,0,1,0
3600000,20,Binh Thanh,1,0,0,0,0,0,0,0,0,0
4000000,30,Tan Phu,1,0,1,1,1,0,0,1,0,1
3500000,20,Tan Binh,1,1,1,1,1,0,0,1,1,0
4300000,36,7,1,0,0,0,0,0,0,0,1,0
5000000,50,7,1,0,1,0,1,0,0,1,0,1
5000000,30,7,0,0,0,0,0,0,0,0,0,0
1400000,16,Thu Duc,1,0,0,0,0,0,0,0,0,0
1300000,12,Cau Giay,0,0,0,0,0,0,0,0,0,0
4200000,30,Tan Binh,1,0,1,1,0,0,1,0,1,1
3800000,25,Tan Phu,1,0,1,0,0,0,0,1,0,0
6700000,40,7,1,0,0,0,0,0,0,1,1,0
5200000,35,Binh Thanh,1,0,1,0,0,1,1,1,0,1
1500000,15,Thanh Khe,1,0,0,0,0,0,0,1,0,0
1400000,18,Lien Chieu,0,0,0,0,0,0,0,1,0,0
3000000,25,Go Vap,1,0,0,0,0,0,0,1,0,0
3000000,18,Binh Thanh,1,0,1,0,0,0,0,0,0,0
4300000,24,12,1,0,1,1,0,1,1,0,0,1
1500000,20,Cam Le,0,0,0,0,0,0,0,0,0,0
3300000,25,Tan Binh,1,0,0,0,1,0,0,0,1,0
700000,15,Binh Thanh,1,0,1,0,1,0,1,0,1,0
4200000,17,7,1,1,0,0,1,0,0,0,0,0
2000000,18,9,0,0,0,0,0,0,0,0,0,0
3000000,18,10,1,0,0,0,0,0,0,0,0,0
1200000,16,Binh Chanh,0,0,0,0,0,0,0,0,0,0
3300000,30,2,1,0,0,0,0,0,0,0,1,0
3000000,16,Tan Binh,1,1,1,1,1,0,0,0,0,0
3000000,12,3,1,1,1,1,0,0,0,1,0,0
3500000,30,9,0,0,0,0,0,0,1,1,0,0
4999000,15,5,1,0,1,0,1,0,1,1,0,1
4300000,25,Tan Binh,0,0,0,0,0,0,0,0,0,0
4000000,30,Tay Ho,1,0,1,1,0,0,0,1,0,1
4000000,35,12,1,0,1,1,0,0,1,0,1,1
4000000,35,12,1,0,1,1,0,0,1,1,1,0
3900000,30,Binh Tan,1,0,1,1,0,0,1,1,0,1
2000000,22,12,0,0,0,0,0,0,0,1,0,0
5400000,35,7,0,0,0,0,0,0,0,0,1,1
3500000,30,Tan Phu,1,0,1,0,0,0,0,0,0,0
4100000,35,12,0,0,0,0,0,0,1,0,0,0
5300000,35,7,1,1,0,0,0,0,0,0,0,0
4500000,15,Binh Thanh,0,1,0,0,0,0,0,0,0,0
3300000,20,Phu Nhuan,0,0,1,0,0,1,0,1,0,1
3200000,25,Go Vap,1,0,1,0,0,1,0,0,0,1
3000000,25,Tan Binh,1,0,0,0,0,0,0,0,0,0
2000000,20,Tan Phu,1,1,0,0,0,1,0,0,0,0
2500000,3.5,11,1,0,1,0,0,0,0,0,0,1
4500000,22,10,1,0,1,1,0,1,1,0,0,1
4100000,40,9,1,0,1,1,0,1,0,0,0,0
1700000,15,Thu Duc,0,0,0,0,0,0,0,0,0,0
3500000,35,9,1,1,0,0,0,0,0,0,1,0
5000000,16,Tan Binh,1,1,1,1,0,1,1,1,0,1
4100000,20,Binh Thanh,1,1,0,0,1,0,0,0,1,0
4000000,22,Tan Binh,1,1,1,0,1,0,0,1,1,0
3600000,25,Tan Binh,1,1,1,0,1,0,0,0,1,0
4400000,30,Tan Phu,0,1,0,0,1,0,0,0,0,0
1600000,24,Hoc Mon,1,0,0,0,0,1,0,0,0,0
1200000,25,Cau Giay,1,0,1,1,1,1,1,0,0,1
3850000,20,Nam Tu Liem,1,0,0,0,0,0,0,0,0,0
3000000,22,12,1,0,1,0,1,0,0,1,0,0
4700000,34,Go Vap,1,1,0,0,0,0,0,0,0,0
1900000,20,9,0,0,0,0,0,0,0,0,0,0
5550000,28,Ba Dinh,0,0,0,0,1,0,0,1,1,0
5000000,25,Binh Thanh,1,0,0,0,0,0,0,0,1,0
3600000,25,9,1,0,1,0,0,1,0,0,0,0
5500000,45,7,0,0,1,0,1,0,1,1,0,1
2400000,20,Thu Duc,1,1,0,0,1,1,0,1,0,0
5500000,30,1,1,0,0,0,0,0,0,0,1,0
4200000,25,Go Vap,1,0,1,0,0,0,1,1,0,1
3600099,30,Thanh Xuan,0,0,0,1,0,0,1,1,0,1
5350000,25,Nam Tu Liem,1,0,0,0,0,0,0,0,0,0
3600000,25,12,1,1,0,0,0,0,0,0,0,0
3650000,22,Bac Tu Liem,1,0,0,1,1,0,1,1,1,1
3850000,24,Thanh Xuan,1,0,0,1,1,0,0,1,1,1
5200000,55,12,1,0,1,1,1,0,1,1,0,1
3850000,23,Nam Tu Liem,1,0,0,0,1,0,0,0,1,0
2850000,15,Nam Tu Liem,1,0,1,1,0,0,0,0,0,1
2800000,20,12,1,1,0,0,1,0,0,0,0,0
4200000,25,9,1,0,1,0,0,0,0,0,0,0
3950000,27,Hoang Mai,1,0,0,0,0,0,0,0,0,1
2400000,15,8,1,0,0,1,0,0,0,1,0,0
7000000,20,10,1,0,0,0,0,1,0,1,1,0
5200000,30,10,1,0,1,0,1,0,1,1,1,0
3500000,20,Tan Binh,0,1,1,1,1,0,0,1,0,0
2500000,16,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
1500000,25,Tan Phu,1,0,1,0,0,1,1,1,0,1
5200000,25,10,1,0,1,0,0,0,1,1,1,1
2800000,30,Go Vap,1,0,0,0,0,0,0,0,0,0
1800000,0,7,0,0,0,0,0,0,0,0,0,0
3100000,27,Tan Phu,1,0,0,0,0,0,0,0,0,0
2800000,20,12,1,0,0,0,0,0,0,1,0,0
4000000,25,7,1,0,0,0,0,0,0,0,1,0
3800000,30,Thanh Tri,0,0,1,1,0,1,0,1,0,1
4000000,27,Go Vap,0,0,0,0,0,0,0,0,0,0
3000000,20,Tan Phu,1,0,0,0,0,0,0,0,0,0
4000000,36,12,1,0,1,1,0,0,1,1,1,1
3300000,20,Binh Thanh,1,0,0,0,0,0,0,1,0,0
3200000,20,Binh Tan,1,0,1,0,0,1,0,0,0,0
3800000,20,12,1,0,1,1,0,1,1,1,0,1
3200000,20,2,1,0,0,0,0,0,0,0,0,0
4200000,20,2,1,0,0,0,0,0,0,0,0,0
2900000,30,Binh Thanh,0,0,0,0,0,0,0,1,0,0
4100000,30,Tan Binh,1,0,0,0,0,0,0,0,1,0
4100000,30,12,1,0,1,0,0,0,1,1,1,1
2800000,20,1,1,0,0,0,0,1,0,0,0,0
5500000,30,Binh Thanh,1,0,0,0,1,0,1,1,0,1
3500000,20,Tan Binh,0,0,0,0,0,0,0,0,0,0
3000000,30,4,0,0,0,0,0,0,0,0,0,0
5000000,28,11,1,0,1,0,1,0,0,1,1,0
5500000,45,7,0,0,1,0,1,0,1,1,0,1
2400000,20,Thu Duc,1,1,0,0,1,1,0,1,0,0
5500000,30,1,1,0,0,0,0,0,0,0,1,0
4200000,25,Go Vap,1,0,1,0,0,0,1,1,0,1
3600000,30,Thanh Xuan,0,0,0,1,0,0,1,1,0,1
5350000,25,Nam Tu Liem,1,0,0,0,0,0,0,0,0,0
3600000,25,12,1,1,0,0,0,0,0,0,0,0
3650000,22,Bac Tu Liem,1,0,0,1,1,0,1,1,1,1
3850000,24,Thanh Xuan,1,0,0,1,1,0,0,1,1,1
5200000,55,12,1,0,1,1,1,0,1,1,0,1
3850000,23,Nam Tu Liem,1,0,0,0,1,0,0,0,1,0
2850000,15,Nam Tu Liem,1,0,1,1,0,0,0,0,0,1
2800000,20,12,1,1,0,0,1,0,0,0,0,0
4200000,25,9,1,0,1,0,0,0,0,0,0,0
3950000,27,Hoang Mai,1,0,0,0,0,0,0,0,0,1
2400000,15,8,1,0,0,1,0,0,0,1,0,0
7000000,20,10,1,0,0,0,0,1,0,1,1,0
5200000,30,10,1,0,1,0,1,0,1,1,1,0
3500000,20,Tan Binh,0,1,1,1,1,0,0,1,0,0
2500000,16,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
1500000,25,Tan Phu,1,0,1,0,0,1,1,1,0,1
5200000,25,10,1,0,1,0,0,0,1,1,1,1
2800000,30,Go Vap,1,0,0,0,0,0,0,0,0,0
1800000,0,7,0,0,0,0,0,0,0,0,0,0
3100000,27,Tan Phu,1,0,0,0,0,0,0,0,0,0
2800000,20,12,1,0,0,0,0,0,0,1,0,0
4000000,25,7,1,0,0,0,0,0,0,0,1,0
3800000,30,Thanh Tri,0,0,1,1,0,1,0,1,0,1
4000000,27,Go Vap,0,0,0,0,0,0,0,0,0,0
3000000,20,Tan Phu,1,0,0,0,0,0,0,0,0,0
4000000,36,12,1,0,1,1,0,0,1,1,1,1
3300000,20,Binh Thanh,1,0,0,0,0,0,0,1,0,0
3200000,20,Binh Tan,1,0,1,0,0,1,0,0,0,0
3800000,20,12,1,0,1,1,0,1,1,1,0,1
3200000,20,2,1,0,0,0,0,0,0,0,0,0
4200000,20,2,1,0,0,0,0,0,0,0,0,0
2900000,30,Binh Thanh,0,0,0,0,0,0,0,1,0,0
4100000,30,Tan Binh,1,0,0,0,0,0,0,0,1,0
4100000,30,12,1,0,1,0,0,0,1,1,1,1
2800000,20,1,1,0,0,0,0,1,0,0,0,0
5500000,30,Binh Thanh,1,0,0,0,1,0,1,1,0,1
3500000,20,Tan Binh,0,0,0,0,0,0,0,0,0,0
3000000,30,4,0,0,0,0,0,0,0,0,0,0
5000000,28,11,1,0,1,0,1,0,0,1,1,0
2300000,10,Thu Duc,1,0,0,1,0,0,0,0,0,0
2200000,20,Binh Tan,1,0,0,0,1,0,0,0,0,0
4300000,20,2,1,0,0,0,0,0,0,0,0,0
900000,16,Cu Chi,0,0,0,0,0,0,0,0,0,0
4000000,23,Binh Thanh,1,0,1,0,1,0,1,1,0,1
4300000,30,Thu Duc,1,0,0,0,1,0,0,0,0,0
4000000,30,7,1,0,0,0,0,0,0,0,0,0
2600000,16,Go Vap,1,0,0,0,0,0,0,1,0,1
4300000,30,7,1,0,0,0,0,0,0,0,1,0
3500000,32,9,0,1,1,1,1,0,0,1,0,1
5200000,25,10,1,0,1,0,0,0,1,1,1,1
4000000,25,Tan Binh,1,0,1,0,1,0,1,0,1,0
3900000,20,Tan Binh,1,0,1,1,0,1,0,0,0,1
2900000,22,Binh Tan,1,0,0,0,0,0,0,0,1,0
3200000,22,Thu Duc,0,0,0,0,0,0,0,1,0,0
2000000,45,Go Vap,1,0,1,1,1,0,0,0,0,0
3300000,30,9,1,0,1,0,1,0,0,1,0,0
2900000,25,Thu Duc,1,0,0,0,0,0,0,1,0,0
5500000,25,1,1,1,1,1,1,0,0,0,0,1
3900000,28,Tan Phu,1,0,0,0,0,0,0,0,0,0
3100000,26,Tan Phu,1,0,1,0,1,0,1,1,1,0
3000000,2,Tan Binh,1,0,0,0,1,0,0,1,1,0
4500000,20,Go Vap,1,0,1,1,0,0,1,0,0,1
3000000,25,Tan Phu,1,0,0,0,0,0,0,1,1,0
3800000,20,Go Vap,1,0,1,0,0,0,0,1,1,0
3000000,25,Tan Phu,1,0,1,0,0,0,0,0,0,0
1500000,10,8,1,1,0,0,0,0,0,1,0,0
5200000,26,Binh Thanh,1,1,1,0,0,0,0,1,1,0
3500000,20,Binh Thanh,1,0,1,0,0,0,0,1,1,1
2500000,20,Binh Tan,1,0,1,0,0,0,0,1,1,0
3300000,20,7,1,0,0,0,1,0,0,0,1,0
3500000,35,12,1,0,1,0,0,0,0,1,0,0
3600000,35,Go Vap,1,0,1,0,0,0,0,1,0,0
3600000,30,2,1,0,0,0,0,0,0,0,0,0
3000000,20,9,1,1,0,1,0,0,0,1,0,0
1700000,65,11,1,0,1,1,1,0,1,1,0,1
3000000,24,12,1,0,1,0,1,0,0,1,0,0
1500000,15,Hai Chau,1,0,0,0,0,0,0,0,0,0
1500000,10,Tan Binh,1,0,0,0,1,0,0,0,0,0
1800000,12,Binh Thanh,1,0,0,0,1,0,0,0,0,0
3200000,20,Tan Phu,0,0,0,0,0,0,0,0,0,0
4300000,25,Go Vap,1,0,1,0,0,0,1,1,0,0
3200000,25,Go Vap,1,1,1,0,1,0,0,0,1,1
3500000,25,6,1,0,0,0,1,0,0,1,0,1
1700000,12,Tan Binh,1,0,0,0,0,0,0,0,0,0
3300000,25,12,1,0,1,0,1,0,0,1,1,0
3300000,28,Binh Tan,0,0,1,0,1,0,0,1,1,0
4000000,24,Go Vap,1,0,0,0,0,0,0,0,1,0
4000000,30,Go Vap,1,0,1,0,0,0,1,1,0,0
3500000,23,Tan Binh,0,0,0,0,1,0,0,0,0,0
5000000,45,Go Vap,1,0,0,0,0,0,0,0,0,0
4500000,40,Binh Tan,0,0,0,0,1,0,0,0,1,0
1300000,15,Nha Be,1,0,0,0,0,0,0,0,0,0
1750000,45,Binh Thanh,0,0,0,0,0,0,0,0,0,0
4500000,15,Binh Thanh,0,0,1,0,0,0,0,0,0,1
3700000,30,Go Vap,1,1,1,0,0,0,0,1,0,0
5500000,30,Binh Thanh,1,0,0,0,1,0,0,0,1,0
3200000,30,8,1,0,0,0,0,1,0,1,0,0
2500000,12,Tan Phu,1,0,0,0,0,0,0,0,0,0
4200000,28,Tan Binh,1,1,1,0,1,1,1,1,1,1
3000000,20,Go Vap,0,0,0,0,0,0,0,0,0,0
2500000,12,8,0,0,0,0,0,0,0,0,0,0
4500000,50,Go Vap,1,0,0,0,0,0,0,0,0,0
4400000,32,7,1,0,0,0,1,0,0,0,0,0
1950000,20,Tan Binh,1,0,1,0,1,0,1,0,1,0
1800000,12,11,1,1,0,0,0,0,0,1,0,0
3500000,30,Binh Tan,0,0,1,0,0,0,0,0,0,1
3500000,24,10,1,0,1,1,0,1,0,0,0,0
4500000,25,7,1,0,1,0,0,0,0,0,1,0
3200000,20,Go Vap,1,0,0,0,1,0,0,1,1,0
3700000,30,9,1,1,1,0,0,0,0,0,0,0
4400000,22,Tan Binh,1,1,1,0,0,1,1,1,0,1
5900000,30,Tan Binh,1,1,1,0,0,1,1,1,0,1
5200000,30,Tan Binh,1,0,1,0,0,0,1,1,0,0
3500000,20,Tan Binh,1,0,1,1,1,0,0,1,1,0
4500000,20,Phu Nhuan,1,0,1,0,1,0,0,1,0,0
2700000,20,Phu Nhuan,1,0,1,0,0,0,0,0,0,0
3500000,35,9,1,0,0,0,0,0,0,0,0,0
1900000,40,Binh Thanh,1,1,1,0,1,0,0,1,0,0
1800000,30,5,0,1,1,1,1,0,1,1,0,1
3500000,20,Go Vap,1,1,1,1,1,0,1,1,0,0
4400000,35,12,1,0,1,1,1,0,0,1,0,1
5000000,20,Binh Thanh,1,0,1,1,1,0,1,1,0,1
5200000,25,3,1,0,1,1,0,1,1,1,0,1
3900000,30,Tan Phu,1,0,0,0,0,0,0,0,1,0
3600000,30,9,0,0,1,0,1,1,0,1,0,0
4100000,30,9,1,0,0,0,0,1,0,1,0,1
3500000,25,9,1,0,1,0,0,1,0,1,1,1
3800000,25,Tan Binh,0,0,1,0,0,0,0,1,0,1
4799000,30,2,1,0,0,0,0,0,0,1,0,0
3500000,35,Tan Binh,1,0,0,0,0,0,0,0,1,0
2700000,20,4,1,0,0,0,0,0,0,0,0,0
3800000,30,Go Vap,1,0,0,0,0,0,1,0,0,1
5500000,25,1,1,0,0,0,0,0,0,0,1,0
1700000,14,Da Lat,0,0,0,0,0,0,0,0,0,0
2500000,18,Hoc Mon,1,0,1,1,0,0,1,0,0,1
3500000,18,Tan Binh,1,0,0,0,0,0,0,0,0,0
5500000,30,Binh Thanh,1,0,1,1,0,0,1,1,0,1
4500000,30,3,1,0,0,0,0,0,0,0,0,1
3500000,20,8,1,0,1,0,0,0,0,0,0,1
3500000,25,Hoc Mon,1,0,1,1,0,1,1,0,1,1
4500000,25,Tan Binh,1,0,1,1,1,0,1,1,1,1
2900000,25,Tan Binh,1,0,0,0,0,0,0,0,0,0
7499000,28,10,1,0,1,0,1,0,1,0,0,1
4900000,35,2,1,0,0,0,0,0,0,0,0,0
3499000,20,Tan Binh,1,0,1,1,1,0,0,1,1,0
1500000,12,8,1,0,0,0,0,0,0,1,0,0
3000000,25,Go Vap,1,1,0,0,1,0,0,0,0,0
4000000,35,Hai Ba Trung,1,0,0,0,0,0,0,0,0,0
4300000,32,Tan Binh,0,0,1,1,0,0,0,1,0,0
3500000,20,Tan Binh,1,0,0,1,1,0,0,0,1,0
2000000,22,9,1,0,1,0,0,0,0,0,0,0
4800000,28,10,1,0,0,0,0,0,0,0,0,0
3400000,30,2,1,1,0,0,0,0,0,0,0,0
3150000,63,Thu Duc,1,0,0,0,0,0,0,1,0,0
4500000,22,Binh Thanh,1,1,1,0,1,0,1,0,0,1
2000000,32,Bien Hoa,0,0,0,0,0,0,0,0,0,0
2600000,20,Go Vap,1,0,0,0,0,0,0,0,0,0
4200000,35,Thanh Tri,0,0,0,0,1,0,0,0,0,0
1200000,30,10,0,0,1,0,1,0,1,1,0,1
4900000,35,7,1,0,0,0,0,1,0,0,1,0
3100000,22,Thanh Xuan,1,1,0,1,0,1,0,1,0,0
2800000,20,Go Vap,0,0,0,0,0,0,0,0,0,0
1500000,20,Dong Anh,0,0,0,0,0,0,0,0,0,0
6500000,35,Binh Thanh,1,0,1,1,1,0,1,1,1,1
3700000,30,9,1,1,1,0,0,0,0,0,0,0
5500000,30,Tan Binh,1,0,1,1,0,1,0,1,0,1
2000000,14,Thanh Xuan,0,1,1,1,0,0,1,1,0,0
3500000,30,7,1,1,0,0,1,0,0,0,0,0
4000000,20,Binh Thanh,1,0,1,1,0,0,0,0,0,0
2000000,35,3,1,0,1,0,0,0,0,0,0,1
3300000,25,8,1,0,1,0,1,0,1,1,0,0
3300000,35,9,1,0,0,0,0,0,0,0,1,0
4500000,24,Binh Thanh,1,1,1,1,1,0,1,1,1,1
1800000,30,Go Vap,0,0,0,0,1,0,1,1,0,0
5000000,25,Tan Binh,1,1,0,0,1,0,0,0,1,0
4500000,40,Tan Binh,1,0,0,0,0,0,0,0,0,1
5000000,35,2,1,0,0,0,0,0,0,1,0,1
3550000,20,Bac Tu Liem,1,0,0,0,1,0,0,0,1,0
3450000,35,Bac Tu Liem,1,0,1,1,0,0,0,0,0,0
5200000,32,Binh Thanh,1,0,0,0,1,0,0,0,0,0
4000000,30,Tan Phu,1,0,1,1,1,0,1,0,1,0
3400000,25,Go Vap,1,0,1,0,0,0,0,0,0,0
4000000,28,Tan Binh,1,0,1,1,1,0,1,1,0,1
2400000,55,Duc Hoa,0,0,0,0,0,0,0,0,0,0
2000000,15,Tan Binh,0,0,0,0,0,0,0,1,0,0
2000000,15,10,0,0,0,0,0,0,0,1,0,0
3000000,12,10,1,1,0,1,1,0,0,0,1,0
4100000,25,Binh Tan,1,0,1,1,0,0,1,1,1,1
4800000,30,11,1,0,0,0,0,0,0,0,1,0
2800000,22,9,1,0,0,0,0,1,0,0,0,0
2100000,25,Hoang Mai,1,0,0,1,0,0,1,1,0,1
3000000,15,Di An,1,1,0,1,1,0,0,0,0,0
5000000,25,1,1,0,1,0,1,1,1,1,0,1
4700000,26,Go Vap,0,1,0,0,0,0,0,0,1,0
1500000,30,Binh Thanh,0,1,1,0,0,0,0,1,0,1
3200000,25,Go Vap,1,0,0,0,0,0,0,0,1,0
3900000,30,Go Vap,1,0,1,0,0,0,0,0,0,0
4000000,25,8,1,0,0,0,0,0,0,0,0,0
3000000,25,8,0,0,1,0,0,0,1,1,0,0
3200000,15,Go Vap,1,0,1,0,1,0,1,1,0,0
4600000,28,Tan Binh,1,0,1,0,0,0,1,1,1,1
1600000,25,Tan Phu,0,0,1,0,0,0,0,0,0,0
2800000,20,Go Vap,0,0,1,0,0,0,0,0,0,0
2600000,20,Thu Duc,1,0,1,0,1,0,1,0,0,0
4100000,25,2,0,0,0,0,0,0,0,0,0,0
4700000,25,Tan Phu,0,0,0,0,0,0,0,0,0,0
3600000,30,2,0,0,0,0,0,0,0,0,0,0
4000000,25,Tan Binh,1,0,1,0,0,0,0,1,0,0
2500000,35,10,1,0,1,0,1,0,0,1,0,1
6000000,30,2,1,0,1,1,1,0,1,1,1,1
4400000,22,10,1,1,1,0,1,0,1,1,0,0
4000000,20,Tan Binh,0,0,0,0,0,0,0,0,0,1
3200000,20,Go Vap,1,0,0,0,0,0,0,0,1,0
3500000,28,9,0,0,0,0,0,0,0,1,0,0
4500000,30,Thu Duc,1,0,1,0,0,0,0,0,0,0
1500000,16,Tuy Hoa,1,1,1,1,1,0,1,1,1,1
3500000,17,Binh Tan,1,1,0,0,0,0,0,0,0,0
5000000,30,1,1,0,1,0,0,0,0,1,0,0
4000000,20,12,1,0,0,0,0,0,0,0,1,0
3800000,25,Tan Phu,0,0,1,0,0,0,0,1,0,1
4500000,25,Tan Phu,0,0,1,1,0,0,0,1,0,0
3600000,25,Go Vap,1,0,0,0,1,0,1,1,0,0
3500000,16,2,1,0,1,0,0,0,0,0,0,0
2500000,30,Binh Tan,1,0,1,0,0,0,0,0,1,0
4500000,25,Tan Phu,1,0,1,1,1,1,1,1,0,1
2500000,25,Binh Tan,1,0,0,0,0,0,0,0,1,0
2500000,20,Binh Tan,1,0,1,0,0,0,0,0,1,0
5000000,50,Go Vap,1,0,0,0,1,0,0,0,0,0
4500000,25,3,1,0,1,0,0,0,1,1,0,0
5500000,30,Binh Thanh,1,1,1,1,1,0,1,1,1,1
3500000,25,Tan Binh,1,0,0,0,1,0,0,0,1,0
3900000,25,Tan Binh,0,0,1,0,1,0,1,1,0,1
3800000,30,Tan Binh,1,0,0,0,0,0,0,0,1,0
3600000,28,Go Vap,0,0,1,0,0,0,1,1,1,0
3200000,25,Tan Phu,1,0,1,0,1,0,0,0,0,0
2600000,22,Tan Phu,1,0,1,0,0,0,0,0,0,0
2000000,18,12,0,0,0,0,0,0,0,0,0,0
5400000,35,2,0,0,0,0,0,0,0,0,0,0
3500000,20,Tan Binh,0,0,1,0,0,1,1,0,0,1
3800000,20,Phu Nhuan,1,1,1,0,0,0,0,0,0,0
4500000,50,Thu Duc,1,0,0,0,0,0,0,0,0,0
3000000,25,Tan Phu,1,0,1,0,1,0,0,1,0,0
